fecha,zona_prov,share_mujer
2009-05-01,ENTRE RIOS,.26742297
2009-05-01,FORMOSA,.21055309
2009-05-01,JUJUY,.21645111
2009-05-01,LA PAMPA,.28285101
2009-05-01,LA RIOJA,.26164824
2009-05-01,MENDOZA,.28004867
2009-05-01,MISIONES,.19698291
2009-05-01,NEUQUEN,.27046672
2009-05-01,RIO NEGRO,.31869155
2009-05-01,SALTA,.24876188
2009-05-01,SAN JUAN,.24195911
2009-05-01,SAN LUIS,.25666726
2009-05-01,SANTA CRUZ,.22748685
2009-05-01,SANTA FE,.28885794
2009-05-01,SANTIAGO DEL ESTERO,.26245493
2009-05-01,TIERRA DEL FUEGO,.30546466
2009-05-01,TUCUMAN,.24358538
2009-06-01,BUENOS AIRES,.31314397
2009-06-01,CAPITAL FEDERAL,.36992228
2009-06-01,CATAMARCA,.2549403
2009-06-01,CHACO,.23560938
2009-06-01,CHUBUT,.25506496
2009-06-01,CORDOBA,.31895128
2009-06-01,CORRIENTES,.20348063
2009-06-01,ENTRE RIOS,.26687691
2009-06-01,FORMOSA,.20791054
2009-06-01,JUJUY,.21235031
2009-06-01,LA PAMPA,.28434831
2009-06-01,LA RIOJA,.2583344
2009-06-01,MENDOZA,.27874497
2009-06-01,MISIONES,.19828126
2009-06-01,NEUQUEN,.27140316
2009-06-01,RIO NEGRO,.31478921
2009-06-01,SALTA,.24669448
2009-06-01,SAN JUAN,.24293998
2009-06-01,SAN LUIS,.25468913
2009-06-01,SANTA CRUZ,.22990388
2009-06-01,SANTA FE,.29020503
2009-06-01,SANTIAGO DEL ESTERO,.26385373
2009-06-01,TIERRA DEL FUEGO,.30818349
2009-06-01,TUCUMAN,.24136907
2009-07-01,BUENOS AIRES,.31392467
2009-07-01,CAPITAL FEDERAL,.36982843
2009-07-01,CATAMARCA,.25851691
2009-07-01,CHACO,.23959167
2009-07-01,CHUBUT,.25700572
2009-07-01,CORDOBA,.3197985
2009-07-01,CORRIENTES,.20416616
2009-07-01,ENTRE RIOS,.26633084
2009-07-01,FORMOSA,.20526798
2009-07-01,JUJUY,.20824949
2009-07-01,LA PAMPA,.28584558
2009-07-01,LA RIOJA,.25502053
2009-07-01,MENDOZA,.27744126
2009-07-01,MISIONES,.19957961
2009-07-01,NEUQUEN,.27233961
2009-07-01,RIO NEGRO,.31088686
2009-07-01,SALTA,.24462707
2009-07-01,SAN JUAN,.24392085
2009-07-01,SAN LUIS,.252711
2009-07-01,SANTA CRUZ,.2323209
2009-07-01,SANTA FE,.29155213
2009-07-01,SANTIAGO DEL ESTERO,.26525253
2009-07-01,TIERRA DEL FUEGO,.31090236
2009-07-01,TUCUMAN,.23915277
2009-08-01,BUENOS AIRES,.31485212
2009-08-01,CAPITAL FEDERAL,.37005067
2009-08-01,CATAMARCA,.26444805
2009-08-01,CHACO,.24241015
2009-08-01,CHUBUT,.25523415
2009-08-01,CORDOBA,.31911603
2009-08-01,CORRIENTES,.20268643
2009-08-01,ENTRE RIOS,.26742169
2009-08-01,FORMOSA,.20776802
2009-08-01,JUJUY,.20670465
2009-08-01,LA PAMPA,.28306589
2009-08-01,LA RIOJA,.2533645
2009-08-01,MENDOZA,.27853823
2009-08-01,MISIONES,.19935642
2009-08-01,NEUQUEN,.27475622
2009-08-01,RIO NEGRO,.31265736
2009-08-01,SALTA,.24508174
2009-08-01,SAN JUAN,.24633512
2009-08-01,SAN LUIS,.25419962
2009-08-01,SANTA CRUZ,.23141317
2009-08-01,SANTA FE,.28883025
2009-08-01,SANTIAGO DEL ESTERO,.26918358
2009-08-01,TIERRA DEL FUEGO,.3121925
2009-08-01,TUCUMAN,.24195361
2009-09-01,BUENOS AIRES,.31497777
2009-09-01,CAPITAL FEDERAL,.3708947
2009-09-01,CATAMARCA,.26504245
2009-09-01,CHACO,.24515183
2009-09-01,CHUBUT,.2530289
2009-09-01,CORDOBA,.31835932
2009-09-01,CORRIENTES,.20646751
2009-09-01,ENTRE RIOS,.26735854
2009-09-01,FORMOSA,.20771724
2009-09-01,JUJUY,.20576003
2009-09-01,LA PAMPA,.28173038
2009-09-01,LA RIOJA,.25278103
2009-09-01,MENDOZA,.27845329
2009-09-01,MISIONES,.20081073
2009-09-01,NEUQUEN,.271191
2009-09-01,RIO NEGRO,.31460661
2009-09-01,SALTA,.24207336
2009-09-01,SAN JUAN,.24959457
2009-09-01,SAN LUIS,.25272262
2009-09-01,SANTA CRUZ,.22925957
2009-09-01,SANTA FE,.29173213
2009-09-01,SANTIAGO DEL ESTERO,.26918256
2009-09-01,TIERRA DEL FUEGO,.30498576
2009-09-01,TUCUMAN,.24614763
2009-10-01,BUENOS AIRES,.31480891
2009-10-01,CAPITAL FEDERAL,.3709659
2009-10-01,CATAMARCA,.25985247
2009-10-01,CHACO,.24124026
2009-10-01,CHUBUT,.25414926
2009-10-01,CORDOBA,.31850493
2009-10-01,CORRIENTES,.21037295
2009-10-01,ENTRE RIOS,.2738944
2009-10-01,FORMOSA,.20741548
2009-10-01,JUJUY,.20863992
2009-10-01,LA PAMPA,.2828607
2009-10-01,LA RIOJA,.25266153
2009-10-01,MENDOZA,.28001288
2009-10-01,MISIONES,.203446
2009-10-01,NEUQUEN,.27149951
2009-10-01,RIO NEGRO,.30928668
2009-10-01,SALTA,.2440089
2009-10-01,SAN JUAN,.25239989
2009-10-01,SAN LUIS,.25349087
2009-10-01,SANTA CRUZ,.23282212
2009-10-01,SANTA FE,.29177204
2009-10-01,SANTIAGO DEL ESTERO,.2671814
2009-10-01,TIERRA DEL FUEGO,.30162272
2009-10-01,TUCUMAN,.2547465
2009-11-01,BUENOS AIRES,.31464005
2009-11-01,CAPITAL FEDERAL,.37103713
2009-11-01,CATAMARCA,.25466251
2009-11-01,CHACO,.23732869
2009-11-01,CHUBUT,.25526959
2009-11-01,CORDOBA,.31865051
2009-11-01,CORRIENTES,.2142784
2009-11-01,ENTRE RIOS,.28043026
2009-11-01,FORMOSA,.20711371
2009-11-01,JUJUY,.21151982
2009-11-01,LA PAMPA,.28399098
2009-11-01,LA RIOJA,.25254205
2009-11-01,MENDOZA,.28157246
2009-11-01,MISIONES,.20608127
2009-11-01,NEUQUEN,.27180803
2009-11-01,RIO NEGRO,.30396676
2009-11-01,SALTA,.24594444
2009-11-01,SAN JUAN,.25520521
2009-11-01,SAN LUIS,.25425911
2009-11-01,SANTA CRUZ,.23638466
2009-11-01,SANTA FE,.29181194
2009-11-01,SANTIAGO DEL ESTERO,.2651802
2009-11-01,TIERRA DEL FUEGO,.29825968
2009-11-01,TUCUMAN,.26334539
2009-12-01,BUENOS AIRES,.31584841
2009-12-01,CAPITAL FEDERAL,.37211016
2009-12-01,CATAMARCA,.26044673
2009-12-01,CHACO,.23720537
2009-12-01,CHUBUT,.26500583
2009-12-01,CORDOBA,.31870851
2009-12-01,CORRIENTES,.20583168
2009-12-01,ENTRE RIOS,.27135479
2009-12-01,FORMOSA,.21211715
2009-12-01,JUJUY,.22424857
2009-12-01,LA PAMPA,.29157963
2009-12-01,LA RIOJA,.25514263
2009-12-01,MENDOZA,.28655967
2009-12-01,MISIONES,.2098586
2009-12-01,NEUQUEN,.27639398
2009-12-01,RIO NEGRO,.31310174
2009-12-01,SALTA,.25425223
2009-12-01,SAN JUAN,.25920635
2009-12-01,SAN LUIS,.25272003
2009-12-01,SANTA CRUZ,.23697945
2009-12-01,SANTA FE,.29115701
2009-12-01,SANTIAGO DEL ESTERO,.26784945
2009-12-01,TIERRA DEL FUEGO,.29903013
2009-12-01,TUCUMAN,.26925221
2010-01-01,BUENOS AIRES,.31541461
2010-01-01,CAPITAL FEDERAL,.36964273
2010-01-01,CATAMARCA,.26292279
2010-01-01,CHACO,.23733568
2010-01-01,CHUBUT,.26119378
2010-01-01,CORDOBA,.32527333
2010-01-01,CORRIENTES,.20434909
2010-01-01,ENTRE RIOS,.26854774
2010-01-01,FORMOSA,.21447685
2010-01-01,JUJUY,.23532103
2010-01-01,LA PAMPA,.29100117
2010-01-01,LA RIOJA,.25254521
2010-01-01,MENDOZA,.29155943
2010-01-01,MISIONES,.20870298
2010-01-01,NEUQUEN,.27509123
2010-01-01,RIO NEGRO,.30427727
2010-01-01,SALTA,.25885674
2010-01-01,SAN JUAN,.25653264
2010-01-01,SAN LUIS,.24828498
2010-01-01,SANTA CRUZ,.23462975
2010-01-01,SANTA FE,.28752956
2010-01-01,SANTIAGO DEL ESTERO,.26512229
2010-01-01,TIERRA DEL FUEGO,.30010512
2010-01-01,TUCUMAN,.26939824
2010-02-01,BUENOS AIRES,.31596097
2010-02-01,CAPITAL FEDERAL,.36991701
2010-02-01,CATAMARCA,.24519706
2010-02-01,CHACO,.23719729
2010-02-01,CHUBUT,.25856391
2010-02-01,CORDOBA,.32525575
2010-02-01,CORRIENTES,.20282105
2010-02-01,ENTRE RIOS,.2695725
2010-02-01,FORMOSA,.21070249
2010-02-01,JUJUY,.2361715
2010-02-01,LA PAMPA,.2917389
2010-02-01,LA RIOJA,.23433749
2010-02-01,MENDOZA,.29125601
2010-02-01,MISIONES,.20695703
2010-02-01,NEUQUEN,.27400705
2010-02-01,RIO NEGRO,.30549395
2010-02-01,SALTA,.26330513
2010-02-01,SAN JUAN,.25153121
2010-02-01,SAN LUIS,.24875872
2010-02-01,SANTA CRUZ,.23205599
2010-02-01,SANTA FE,.28679472
2010-02-01,SANTIAGO DEL ESTERO,.2619403
2010-02-01,TIERRA DEL FUEGO,.29987386
2010-02-01,TUCUMAN,.2705676
2010-03-01,BUENOS AIRES,.31213179
2010-03-01,CAPITAL FEDERAL,.37124065
2010-03-01,CATAMARCA,.2448279
2010-03-01,CHACO,.23667532
2010-03-01,CHUBUT,.2580159
2010-03-01,CORDOBA,.32083598
2010-03-01,CORRIENTES,.20293023
2010-03-01,ENTRE RIOS,.27031091
2010-03-01,FORMOSA,.20710059
2010-03-01,JUJUY,.2344442
2010-03-01,LA PAMPA,.29279378
2010-03-01,LA RIOJA,.23347241
2010-03-01,MENDOZA,.28761092
2010-03-01,MISIONES,.2067776
2010-03-01,NEUQUEN,.27451545
2010-03-01,RIO NEGRO,.30580011
2010-03-01,SALTA,.26217163
2010-03-01,SAN JUAN,.24998094
2010-03-01,SAN LUIS,.2492782
2010-03-01,SANTA CRUZ,.23083936
2010-03-01,SANTA FE,.28535667
2010-03-01,SANTIAGO DEL ESTERO,.26086476
2010-03-01,TIERRA DEL FUEGO,.30212292
2010-03-01,TUCUMAN,.2646409
2010-04-01,BUENOS AIRES,.31247538
2010-04-01,CAPITAL FEDERAL,.37159979
2010-04-01,CATAMARCA,.24387598
2010-04-01,CHACO,.23553957
2010-04-01,CHUBUT,.25719246
2010-04-01,CORDOBA,.32050493
2010-04-01,CORRIENTES,.20330322
2010-04-01,ENTRE RIOS,.27050576
2010-04-01,FORMOSA,.21011072
2010-04-01,JUJUY,.2296589
2010-04-01,LA PAMPA,.29295501
2010-04-01,LA RIOJA,.2452493
2010-04-01,MENDOZA,.28227413
2010-04-01,MISIONES,.20457155
2010-04-01,NEUQUEN,.27599257
2010-04-01,RIO NEGRO,.31682247
2010-04-01,SALTA,.25789145
2010-04-01,SAN JUAN,.24987115
2010-04-01,SAN LUIS,.25061971
2010-04-01,SANTA CRUZ,.23121482
2010-04-01,SANTA FE,.28711447
2010-04-01,SANTIAGO DEL ESTERO,.2629292
2010-04-01,TIERRA DEL FUEGO,.29918393
2010-04-01,TUCUMAN,.25710395
2010-05-01,BUENOS AIRES,.31279275
2010-05-01,CAPITAL FEDERAL,.3724986
2010-05-01,CATAMARCA,.2490278
2010-05-01,CHACO,.23637465
2010-05-01,CHUBUT,.25778553
2010-05-01,CORDOBA,.32213768
2010-05-01,CORRIENTES,.2050461
2010-05-01,ENTRE RIOS,.27210045
2010-05-01,FORMOSA,.2080714
2010-05-01,JUJUY,.22473653
2010-05-01,LA PAMPA,.29679951
2010-05-01,LA RIOJA,.25281477
2010-05-01,MENDOZA,.2807273
2010-05-01,MISIONES,.20329303
2010-05-01,NEUQUEN,.2761493
2010-05-01,RIO NEGRO,.31741276
2010-05-01,SALTA,.25518644
2010-05-01,SAN JUAN,.25053835
2010-05-01,SAN LUIS,.25021413
2010-05-01,SANTA CRUZ,.22940992
2010-05-01,SANTA FE,.28954592
2010-05-01,SANTIAGO DEL ESTERO,.26602265
2010-05-01,TIERRA DEL FUEGO,.29770333
2010-05-01,TUCUMAN,.25070408
2010-06-01,BUENOS AIRES,.31383753
2010-06-01,CAPITAL FEDERAL,.3727797
2010-06-01,CATAMARCA,.25422767
2010-06-01,CHACO,.23659226
2010-06-01,CHUBUT,.25929454
2010-06-01,CORDOBA,.32357341
2010-06-01,CORRIENTES,.20694511
2010-06-01,ENTRE RIOS,.27850023
2010-06-01,FORMOSA,.20929827
2010-06-01,JUJUY,.22099032
2010-06-01,LA PAMPA,.30033511
2010-06-01,LA RIOJA,.25181711
2010-06-01,MENDOZA,.28291133
2010-06-01,MISIONES,.20506991
2010-06-01,NEUQUEN,.27651444
2010-06-01,RIO NEGRO,.31594944
2010-06-01,SALTA,.25450328
2010-06-01,SAN JUAN,.25054151
2010-06-01,SAN LUIS,.2500273
2010-06-01,SANTA CRUZ,.23133445
2010-06-01,SANTA FE,.29161084
2010-06-01,SANTIAGO DEL ESTERO,.26905945
2010-06-01,TIERRA DEL FUEGO,.30228478
2010-06-01,TUCUMAN,.24754518
2010-07-01,BUENOS AIRES,.31391665
2010-07-01,CAPITAL FEDERAL,.37227547
2010-07-01,CATAMARCA,.26017305
2010-07-01,CHACO,.23519239
2010-07-01,CHUBUT,.25850144
2010-07-01,CORDOBA,.32460836
2010-07-01,CORRIENTES,.2066595
2010-07-01,ENTRE RIOS,.27920809
2010-07-01,FORMOSA,.20590265
2010-07-01,JUJUY,.2197262
2010-07-01,LA PAMPA,.30301932
2010-07-01,LA RIOJA,.25403732
2010-07-01,MENDOZA,.27703881
2010-07-01,MISIONES,.20527063
2010-07-01,NEUQUEN,.27864549
2010-07-01,RIO NEGRO,.31379694
2010-07-01,SALTA,.25438035
2010-07-01,SAN JUAN,.25126609
2010-07-01,SAN LUIS,.24940504
2010-07-01,SANTA CRUZ,.22722757
2010-07-01,SANTA FE,.2915352
2010-07-01,SANTIAGO DEL ESTERO,.27042082
2010-07-01,TIERRA DEL FUEGO,.30495933
2010-07-01,TUCUMAN,.24646091
2010-08-01,BUENOS AIRES,.31343779
2010-08-01,CAPITAL FEDERAL,.37270007
2010-08-01,CATAMARCA,.26351571
2010-08-01,CHACO,.23586868
2010-08-01,CHUBUT,.25913379
2010-08-01,CORDOBA,.32443359
2010-08-01,CORRIENTES,.2078523
2010-08-01,ENTRE RIOS,.27966765
2010-08-01,FORMOSA,.20243205
2010-08-01,JUJUY,.21639825
2010-08-01,LA PAMPA,.30337235
2010-08-01,LA RIOJA,.25692642
2010-08-01,MENDOZA,.27640444
2010-08-01,MISIONES,.20481186
2010-08-01,NEUQUEN,.27786767
2010-08-01,RIO NEGRO,.31889763
2010-08-01,SALTA,.25455692
2010-08-01,SAN JUAN,.25075546
2010-08-01,SAN LUIS,.25184426
2010-08-01,SANTA CRUZ,.22721452
2010-08-01,SANTA FE,.29125327
2010-08-01,SANTIAGO DEL ESTERO,.26648882
2010-08-01,TIERRA DEL FUEGO,.30351347
2010-08-01,TUCUMAN,.24935454
2010-09-01,BUENOS AIRES,.3129465
2010-09-01,CAPITAL FEDERAL,.37244228
2010-09-01,CATAMARCA,.26656234
2010-09-01,CHACO,.23646489
2010-09-01,CHUBUT,.25647128
2010-09-01,CORDOBA,.32331777
2010-09-01,CORRIENTES,.20861524
2010-09-01,ENTRE RIOS,.27990171
2010-09-01,FORMOSA,.20097245
2010-09-01,JUJUY,.21661608
2010-09-01,LA PAMPA,.30375066
2010-09-01,LA RIOJA,.25940257
2010-09-01,MENDOZA,.27595049
2010-09-01,MISIONES,.20645286
2010-09-01,NEUQUEN,.27560267
2010-09-01,RIO NEGRO,.3188622
2010-09-01,SALTA,.25067964
2010-09-01,SAN JUAN,.25221285
2010-09-01,SAN LUIS,.25169918
2010-09-01,SANTA CRUZ,.22446588
2010-09-01,SANTA FE,.29225382
2010-09-01,SANTIAGO DEL ESTERO,.26369151
2010-09-01,TIERRA DEL FUEGO,.3025983
2010-09-01,TUCUMAN,.25193313
2010-10-01,BUENOS AIRES,.31361887
2010-10-01,CAPITAL FEDERAL,.37295029
2010-10-01,CATAMARCA,.26885375
2010-10-01,CHACO,.23742639
2010-10-01,CHUBUT,.25680158
2010-10-01,CORDOBA,.32375613
2010-10-01,CORRIENTES,.20812784
2010-10-01,ENTRE RIOS,.28707129
2010-10-01,FORMOSA,.19920936
2010-10-01,JUJUY,.21726334
2010-10-01,LA PAMPA,.30310303
2010-10-01,LA RIOJA,.25013116
2010-10-01,MENDOZA,.27741992
2010-10-01,MISIONES,.20795715
2010-10-01,NEUQUEN,.27407417
2010-10-01,RIO NEGRO,.3151558
2010-10-01,SALTA,.24653171
2010-10-01,SAN JUAN,.25154936
2010-10-01,SAN LUIS,.25384355
2010-10-01,SANTA CRUZ,.22656362
2010-10-01,SANTA FE,.29160661
2010-10-01,SANTIAGO DEL ESTERO,.26043186
2010-10-01,TIERRA DEL FUEGO,.29808766
2010-10-01,TUCUMAN,.2567932
2010-11-01,BUENOS AIRES,.31308571
2010-11-01,CAPITAL FEDERAL,.37245208
2010-11-01,CATAMARCA,.26013312
2010-11-01,CHACO,.23832287
2010-11-01,CHUBUT,.2579681
2010-11-01,CORDOBA,.32308677
2010-11-01,CORRIENTES,.20788759
2010-11-01,ENTRE RIOS,.28593299
2010-11-01,FORMOSA,.19763786
2010-11-01,JUJUY,.22259529
2010-11-01,LA PAMPA,.30257368
2010-11-01,LA RIOJA,.25087193
2010-11-01,MENDOZA,.27907407
2010-11-01,MISIONES,.20902815
2010-11-01,NEUQUEN,.27238584
2010-11-01,RIO NEGRO,.30867636
2010-11-01,SALTA,.24873087
2010-11-01,SAN JUAN,.25224119
2010-11-01,SAN LUIS,.25578275
2010-11-01,SANTA CRUZ,.22660288
2010-11-01,SANTA FE,.29067963
2010-11-01,SANTIAGO DEL ESTERO,.25925386
2010-11-01,TIERRA DEL FUEGO,.29794082
2010-11-01,TUCUMAN,.26674703
2010-12-01,BUENOS AIRES,.313557
2010-12-01,CAPITAL FEDERAL,.37408721
2010-12-01,CATAMARCA,.26823536
2010-12-01,CHACO,.24210592
2010-12-01,CHUBUT,.2649067
2010-12-01,CORDOBA,.32388422
2010-12-01,CORRIENTES,.20910983
2010-12-01,ENTRE RIOS,.28252017
2010-12-01,FORMOSA,.20077519
2010-12-01,JUJUY,.23559588
2010-12-01,LA PAMPA,.30371708
2010-12-01,LA RIOJA,.25502485
2010-12-01,MENDOZA,.28553727
2010-12-01,MISIONES,.21201548
2010-12-01,NEUQUEN,.27629811
2010-12-01,RIO NEGRO,.31607139
2010-12-01,SALTA,.25188828
2010-12-01,SAN JUAN,.25856555
2010-12-01,SAN LUIS,.25422871
2010-12-01,SANTA CRUZ,.22880369
2010-12-01,SANTA FE,.2906813
2010-12-01,SANTIAGO DEL ESTERO,.2602905
2010-12-01,TIERRA DEL FUEGO,.29779974
2010-12-01,TUCUMAN,.27295771
2011-01-01,BUENOS AIRES,.314904
2011-01-01,CAPITAL FEDERAL,.37120262
2011-01-01,CATAMARCA,.26849467
2011-01-01,CHACO,.2409098
2011-01-01,CHUBUT,.26147398
2011-01-01,CORDOBA,.3273851
2011-01-01,CORRIENTES,.20543064
2011-01-01,ENTRE RIOS,.27887452
2011-01-01,FORMOSA,.20370901
2011-01-01,JUJUY,.24344148
2011-01-01,LA PAMPA,.30041793
2011-01-01,LA RIOJA,.25448453
2011-01-01,MENDOZA,.29048899
2011-01-01,MISIONES,.21124409
2011-01-01,NEUQUEN,.27514377
2011-01-01,RIO NEGRO,.30668116
2011-01-01,SALTA,.26309654
2011-01-01,SAN JUAN,.25620309
2011-01-01,SAN LUIS,.25318807
2011-01-01,SANTA CRUZ,.22680096
2011-01-01,SANTA FE,.28651649
2011-01-01,SANTIAGO DEL ESTERO,.26103064
2011-01-01,TIERRA DEL FUEGO,.30216527
2011-01-01,TUCUMAN,.27497494
2011-02-01,BUENOS AIRES,.3159433
2011-02-01,CAPITAL FEDERAL,.37169823
2011-02-01,CATAMARCA,.25352445
2011-02-01,CHACO,.2402067
2011-02-01,CHUBUT,.25971159
2011-02-01,CORDOBA,.32579619
2011-02-01,CORRIENTES,.20554802
2011-02-01,ENTRE RIOS,.2786586
2011-02-01,FORMOSA,.20318307
2011-02-01,JUJUY,.24254647
2011-02-01,LA PAMPA,.29574171
2011-02-01,LA RIOJA,.23533043
2011-02-01,MENDOZA,.28947067
2011-02-01,MISIONES,.21064562
2011-02-01,NEUQUEN,.27477178
2011-02-01,RIO NEGRO,.30487567
2011-02-01,SALTA,.26383376
2011-02-01,SAN JUAN,.25345281
2011-02-01,SAN LUIS,.25368831
2011-02-01,SANTA CRUZ,.22150232
2011-02-01,SANTA FE,.28546107
2011-02-01,SANTIAGO DEL ESTERO,.26001808
2011-02-01,TIERRA DEL FUEGO,.29905277
2011-02-01,TUCUMAN,.2699132
2011-03-01,BUENOS AIRES,.31200555
2011-03-01,CAPITAL FEDERAL,.3721891
2011-03-01,CATAMARCA,.24834569
2011-03-01,CHACO,.23795281
2011-03-01,CHUBUT,.25737539
2011-03-01,CORDOBA,.32261491
2011-03-01,CORRIENTES,.20290394
2011-03-01,ENTRE RIOS,.27649289
2011-03-01,FORMOSA,.19992051
2011-03-01,JUJUY,.2361445
2011-03-01,LA PAMPA,.29298064
2011-03-01,LA RIOJA,.23512985
2011-03-01,MENDOZA,.28512615
2011-03-01,MISIONES,.21247803
2011-03-01,NEUQUEN,.27256945
2011-03-01,RIO NEGRO,.30672845
2011-03-01,SALTA,.26454109
2011-03-01,SAN JUAN,.2526359
2011-03-01,SAN LUIS,.25565708
2011-03-01,SANTA CRUZ,.21862388
2011-03-01,SANTA FE,.28496018
2011-03-01,SANTIAGO DEL ESTERO,.2615737
2011-03-01,TIERRA DEL FUEGO,.30062118
2011-03-01,TUCUMAN,.26168501
2011-04-01,BUENOS AIRES,.31149036
2011-04-01,CAPITAL FEDERAL,.37239143
2011-04-01,CATAMARCA,.25085333
2011-04-01,CHACO,.23524825
2011-04-01,CHUBUT,.25724632
2011-04-01,CORDOBA,.32065299
2011-04-01,CORRIENTES,.20141962
2011-04-01,ENTRE RIOS,.27427325
2011-04-01,FORMOSA,.19869642
2011-04-01,JUJUY,.2291559
2011-04-01,LA PAMPA,.29233694
2011-04-01,LA RIOJA,.24179998
2011-04-01,MENDOZA,.28428501
2011-04-01,MISIONES,.21222652
2011-04-01,NEUQUEN,.27594629
2011-04-01,RIO NEGRO,.31822696
2011-04-01,SALTA,.26042867
2011-04-01,SAN JUAN,.24983618
2011-04-01,SAN LUIS,.25577047
2011-04-01,SANTA CRUZ,.21572718
2011-04-01,SANTA FE,.28620234
2011-04-01,SANTIAGO DEL ESTERO,.26327068
2011-04-01,TIERRA DEL FUEGO,.30240056
2011-04-01,TUCUMAN,.255041
2011-05-01,BUENOS AIRES,.31169394
2011-05-01,CAPITAL FEDERAL,.37239581
2011-05-01,CATAMARCA,.25508785
2011-05-01,CHACO,.23265336
2011-05-01,CHUBUT,.25756547
2011-05-01,CORDOBA,.32119548
2011-05-01,CORRIENTES,.20147254
2011-05-01,ENTRE RIOS,.27466664
2011-05-01,FORMOSA,.19622274
2011-05-01,JUJUY,.22303398
2011-05-01,LA PAMPA,.29220915
2011-05-01,LA RIOJA,.2513178
2011-05-01,MENDOZA,.28184167
2011-05-01,MISIONES,.21032402
2011-05-01,NEUQUEN,.27656442
2011-05-01,RIO NEGRO,.31916055
2011-05-01,SALTA,.25405318
2011-05-01,SAN JUAN,.25069275
2011-05-01,SAN LUIS,.25486183
2011-05-01,SANTA CRUZ,.2134854
2011-05-01,SANTA FE,.2870267
2011-05-01,SANTIAGO DEL ESTERO,.26225686
2011-05-01,TIERRA DEL FUEGO,.30444986
2011-05-01,TUCUMAN,.25053096
2011-06-01,BUENOS AIRES,.31293753
2011-06-01,CAPITAL FEDERAL,.37260166
2011-06-01,CATAMARCA,.26003087
2011-06-01,CHACO,.23373821
2011-06-01,CHUBUT,.26030678
2011-06-01,CORDOBA,.32409921
2011-06-01,CORRIENTES,.20294267
2011-06-01,ENTRE RIOS,.27591646
2011-06-01,FORMOSA,.20121583
2011-06-01,JUJUY,.22179046
2011-06-01,LA PAMPA,.29509908
2011-06-01,LA RIOJA,.25231963
2011-06-01,MENDOZA,.28305385
2011-06-01,MISIONES,.21263278
2011-06-01,NEUQUEN,.27585763
2011-06-01,RIO NEGRO,.31634608
2011-06-01,SALTA,.25137326
2011-06-01,SAN JUAN,.25438699
2011-06-01,SAN LUIS,.2551789
2011-06-01,SANTA CRUZ,.21561576
2011-06-01,SANTA FE,.28988552
2011-06-01,SANTIAGO DEL ESTERO,.26419336
2011-06-01,TIERRA DEL FUEGO,.30675653
2011-06-01,TUCUMAN,.2470524
2011-07-01,BUENOS AIRES,.3127642
2011-07-01,CAPITAL FEDERAL,.37259018
2011-07-01,CATAMARCA,.26610565
2011-07-01,CHACO,.23417054
2011-07-01,CHUBUT,.25882781
2011-07-01,CORDOBA,.32471269
2011-07-01,CORRIENTES,.2023028
2011-07-01,ENTRE RIOS,.27420947
2011-07-01,FORMOSA,.2006892
2011-07-01,JUJUY,.22042271
2011-07-01,LA PAMPA,.29376504
2011-07-01,LA RIOJA,.25191897
2011-07-01,MENDOZA,.28384933
2011-07-01,MISIONES,.21630557
2011-07-01,NEUQUEN,.27598193
2011-07-01,RIO NEGRO,.31829357
2011-07-01,SALTA,.25199264
2011-07-01,SAN JUAN,.25445595
2011-07-01,SAN LUIS,.25593922
2011-07-01,SANTA CRUZ,.21816939
2011-07-01,SANTA FE,.28986302
2011-07-01,SANTIAGO DEL ESTERO,.26753515
2011-07-01,TIERRA DEL FUEGO,.31068689
2011-07-01,TUCUMAN,.24787411
2011-08-01,BUENOS AIRES,.31337389
2011-08-01,CAPITAL FEDERAL,.37271458
2011-08-01,CATAMARCA,.27053884
2011-08-01,CHACO,.23679836
2011-08-01,CHUBUT,.25862387
2011-08-01,CORDOBA,.32440305
2011-08-01,CORRIENTES,.20364818
2011-08-01,ENTRE RIOS,.27412903
2011-08-01,FORMOSA,.19730045
2011-08-01,JUJUY,.2207111
2011-08-01,LA PAMPA,.2939446
2011-08-01,LA RIOJA,.2515358
2011-08-01,MENDOZA,.28499287
2011-08-01,MISIONES,.21849419
2011-08-01,NEUQUEN,.27726007
2011-08-01,RIO NEGRO,.31981209
2011-08-01,SALTA,.25361392
2011-08-01,SAN JUAN,.25309649
2011-08-01,SAN LUIS,.25534993
2011-08-01,SANTA CRUZ,.21629903
2011-08-01,SANTA FE,.29023314
2011-08-01,SANTIAGO DEL ESTERO,.26888537
2011-08-01,TIERRA DEL FUEGO,.3125
2011-08-01,TUCUMAN,.24978319
2011-09-01,BUENOS AIRES,.31323487
2011-09-01,CAPITAL FEDERAL,.37241143
2011-09-01,CATAMARCA,.27155906
2011-09-01,CHACO,.23689346
2011-09-01,CHUBUT,.25745046
2011-09-01,CORDOBA,.32451391
2011-09-01,CORRIENTES,.20302083
2011-09-01,ENTRE RIOS,.2741932
2011-09-01,FORMOSA,.19734338
2011-09-01,JUJUY,.21794109
2011-09-01,LA PAMPA,.29492202
2011-09-01,LA RIOJA,.25075993
2011-09-01,MENDOZA,.28484264
2011-09-01,MISIONES,.21979898
2011-09-01,NEUQUEN,.27830079
2011-09-01,RIO NEGRO,.32123837
2011-09-01,SALTA,.25083274
2011-09-01,SAN JUAN,.24985532
2011-09-01,SAN LUIS,.25751257
